enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours,target
29379,city_41,820.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,152,stay
7062,city_104,893.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,34,stay
11060,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,155,stay
29864,city_100,865.25,Male,Has relevent experience,no_enrollment,High School,,3,50-99,Pvt Ltd,26,stay
25000,city_45,867.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,6,switch
29701,city_45,867.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,38,stay
21753,city_21,668.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,214,stay
535,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,73,stay
6188,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,72,stay
23476,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,82,stay
26733,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,10,stay
11137,city_114,894.5,Female,No relevent experience,Full time course,High School,,10,10/49,Early Stage Startup,74,switch
7236,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,Pvt Ltd,15,stay
4213,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,123,stay
20429,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,Other,9,10000+,Pvt Ltd,132,switch
5749,city_21,668.0,Male,No relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,6,switch
17790,city_11,612.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,13,stay
19901,city_160,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,37,stay
18815,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,Pvt Ltd,250,stay
7431,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,10/49,Pvt Ltd,21,switch
26265,city_103,890.0,Male,No relevent experience,no_enrollment,Graduate,Business Degree,15,50-99,Public Sector,108,switch
20530,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,66,stay
23227,city_160,890.0,Male,Has relevent experience,no_enrollment,High School,,7,10/49,Pvt Ltd,196,stay
11995,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,12,stay
29798,city_103,890.0,Male,No relevent experience,Full time course,Graduate,STEM,10,100-500,NGO,167,stay
4100,city_28,904.25,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10000+,Pvt Ltd,58,stay
28127,city_21,668.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,5,switch
24566,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,56,stay
8219,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,42,switch
6298,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,132,stay
25266,city_64,699.5,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,100-500,,53,stay
8179,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,90,stay
2829,city_27,836.0,Male,No relevent experience,Full time course,High School,,3,,Pvt Ltd,22,stay
29808,city_159,832.25,Male,Has relevent experience,no_enrollment,High School,,3,<10,Pvt Ltd,15,stay
19827,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,105,stay
1569,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,46,stay
18727,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,44,stay
16656,city_114,894.5,Male,No relevent experience,Full time course,Graduate,Business Degree,1,10/49,Funded Startup,86,stay
5052,city_98,911.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,,24,stay
7358,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,50,stay
4891,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,Humanities,12,10/49,Pvt Ltd,105,stay
25474,city_103,890.0,Male,Has relevent experience,Full time course,High School,,6,,NGO,36,switch
11490,city_89,893.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,56,stay
7484,city_103,890.0,Male,No relevent experience,no_enrollment,High School,,>20,5000-9999,Pvt Ltd,26,stay
13786,city_159,832.25,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,28,stay
20753,city_1,835.25,Male,No relevent experience,Full time course,High School,,4,10000+,Pvt Ltd,114,stay
18549,city_102,803.0,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,176,switch
26673,city_165,877.25,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,12,stay
24674,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,20,stay
15342,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,,56,stay
23728,city_104,893.0,Male,Has relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,77,stay
27937,city_103,890.0,Other,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,NGO,6,stay
7006,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,262,stay
27279,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,5000-9999,Pvt Ltd,45,stay
30819,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,8,stay
23859,city_100,865.25,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,Pvt Ltd,53,stay
8261,city_11,612.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,47,stay
17418,city_114,894.5,Male,No relevent experience,Full time course,High School,,6,10000+,Pvt Ltd,72,stay
31831,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,36,stay
15202,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,85,stay
22921,city_104,893.0,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Pvt Ltd,232,stay
21647,city_10,871.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,141,stay
29716,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,48,stay
9786,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,21,stay
9637,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,85,stay
31504,city_61,884.75,Male,Has relevent experience,Part time course,Graduate,STEM,10,100-500,NGO,16,switch
12026,city_150,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,Pvt Ltd,52,stay
2679,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,71,stay
4687,city_14,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,44,stay
6672,city_71,863.0,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Funded Startup,11,stay
3944,city_160,890.0,Other,No relevent experience,Full time course,Masters,STEM,5,,Public Sector,63,stay
4047,city_46,771.5,Male,No relevent experience,Part time course,Graduate,STEM,10,,Pvt Ltd,20,stay
13154,city_114,894.5,Female,No relevent experience,Part time course,Masters,STEM,4,10/49,Public Sector,39,stay
22444,city_27,836.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Funded Startup,4,stay
28737,city_103,890.0,Other,Has relevent experience,no_enrollment,Graduate,Humanities,12,100-500,NGO,7,stay
32548,city_30,723.5,Male,Has relevent experience,Full time course,High School,,9,50-99,Pvt Ltd,106,stay
4777,city_16,882.5,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,NGO,8,stay
25903,city_165,877.25,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,100-500,Pvt Ltd,79,stay
25616,city_149,716.75,Male,Has relevent experience,Full time course,Masters,STEM,19,<10,Funded Startup,54,stay
6351,city_103,890.0,Male,Has relevent experience,no_enrollment,Phd,STEM,11,10000+,Pvt Ltd,23,stay
28941,city_103,890.0,Male,No relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,19,stay
7750,city_45,867.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,96,stay
15208,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,66,switch
17789,city_23,874.25,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,,152,stay
28314,city_97,893.75,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,NGO,88,stay
21872,city_104,893.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,,54,stay
25281,city_103,890.0,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,stay
465,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,22,stay
4148,city_142,745.25,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,50,stay
14981,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,43,stay
22911,city_21,668.0,Male,No relevent experience,Full time course,Graduate,STEM,4,,Public Sector,44,switch
6731,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,11,stay
23111,city_50,871.9999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,222,stay
15645,city_67,841.25,Female,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,Public Sector,35,stay
1299,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,42,switch
25436,city_103,890.0,Male,Has relevent experience,Part time course,Masters,STEM,12,100-500,Pvt Ltd,13,stay
5472,city_99,886.25,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Funded Startup,85,stay
26871,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,190,stay
26900,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,12,500-999,,83,stay
20412,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,8,stay
11054,city_74,634.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,14,switch
27146,city_21,668.0,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,,69,stay
25725,city_103,890.0,Female,Has relevent experience,no_enrollment,Masters,Humanities,6,10000+,Public Sector,9,stay
7498,city_89,893.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,44,stay
29616,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,54,stay
14511,city_104,893.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,8,stay
302,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,11,stay
25207,city_103,890.0,Male,No relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,57,stay
7557,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,12,stay
7657,city_160,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,26,stay
5691,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,29,switch
16556,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,88,stay
32079,city_116,757.25,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Pvt Ltd,31,switch
1734,city_101,618.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,61,stay
16482,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,2,10000+,Pvt Ltd,41,switch
26280,city_159,832.25,Male,No relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,42,stay
31886,city_103,890.0,Male,No relevent experience,no_enrollment,Graduate,Humanities,15,1000-4999,Pvt Ltd,51,switch
29562,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,100-500,,116,stay
27984,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,98,stay
8878,city_146,751.25,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Public Sector,113,switch
28187,city_67,841.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,26,stay
26711,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,22,stay
27995,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,41,stay
31262,city_41,820.25,Male,Has relevent experience,Part time course,High School,,16,50-99,,35,stay
9372,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,39,stay
32922,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10/49,Pvt Ltd,4,switch
30835,city_155,617.0,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,192,switch
23443,city_41,820.25,Male,No relevent experience,no_enrollment,Graduate,STEM,5,100-500,,57,stay
11356,city_136,872.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,44,stay
16425,city_67,841.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,,16,stay
1520,city_75,904.25,Female,No relevent experience,no_enrollment,Graduate,Humanities,8,10/49,NGO,74,stay
6201,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,37,switch
16242,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,50,stay
3251,city_123,753.5,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,40,stay
24305,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,55,stay
27068,city_75,904.25,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,35,stay
11670,city_114,894.5,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,110,stay
11344,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,39,stay
8565,city_40,781.9999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,,25,switch
17407,city_103,890.0,Female,No relevent experience,no_enrollment,Phd,Humanities,>20,10000+,Public Sector,17,stay
18645,city_21,668.0,Female,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,154,switch
21854,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,Arts,16,10/49,Funded Startup,11,stay
26372,city_103,890.0,Female,No relevent experience,Part time course,Graduate,STEM,3,10/49,Public Sector,39,switch
10404,city_103,890.0,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,<10,Pvt Ltd,154,stay
7899,city_67,841.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,57,stay
31335,city_152,723.5,Female,No relevent experience,Full time course,Graduate,STEM,8,1000-4999,Public Sector,94,switch
15862,city_16,882.5,Male,Has relevent experience,Part time course,High School,,6,500-999,Pvt Ltd,12,stay
13145,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,33,stay
5910,city_128,595.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,102,switch
15050,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,30,stay
8655,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,80,switch
10032,city_98,911.75,Male,No relevent experience,no_enrollment,Masters,Business Degree,16,10000+,Pvt Ltd,23,switch
17995,city_136,872.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Funded Startup,50,stay
30386,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,45,stay
19806,city_100,865.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,39,stay
32712,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,334,stay
33341,city_75,904.25,Male,Has relevent experience,Full time course,High School,,6,50-99,Pvt Ltd,28,stay
25523,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,56,switch
29676,city_114,894.5,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Funded Startup,116,stay
31039,city_114,894.5,Male,Has relevent experience,no_enrollment,High School,,2,10000+,Public Sector,92,switch
27704,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,55,stay
27604,city_136,872.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,25,stay
32132,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,52,stay
11637,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,52,stay
12277,city_123,753.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Funded Startup,47,stay
781,city_114,894.5,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Early Stage Startup,26,stay
27929,city_103,890.0,Male,No relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,16,switch
24241,city_71,863.0,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,,55,stay
8553,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,71,stay
5127,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,34,stay
1754,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,6,stay
17754,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Other,129,stay
8119,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Pvt Ltd,26,stay
31046,city_50,871.9999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,9,stay
14665,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,Pvt Ltd,45,stay
31030,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,256,stay
26585,city_114,894.5,Male,Has relevent experience,Part time course,High School,,5,500-999,Pvt Ltd,20,stay
31793,city_103,890.0,Male,Has relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,11,stay
6327,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,11,stay
6730,city_23,874.25,Male,Has relevent experience,no_enrollment,High School,,8,50-99,Public Sector,34,stay
